1.122440069924178474e-42,0.000000000000000000e+00,-1.381222500000000000e+05
1.572167384438216686e-04,3.746897709788754582e-05,2.202262985520064831e-04
1.029622799251228571e-04,4.396735675982199609e-05,1.352840045001357794e-04
2.146485785488039255e-04,-7.971965533215552568e-05,9.896473493427038193e-04
-2.286319941049441695e-04,-1.057303816196508706e-04,-8.087643800536170602e-05
1.088633798644877970e-04,-5.173253885004669428e-05,5.810640286654233932e-04
-2.852079160220455378e-05,-3.733067933353595436e-05,1.051467479555867612e-04
5.585371400229632854e-05,-1.006216007226612419e-05,1.838435564422979951e-04
-7.413960702251642942e-05,-5.088493344374001026e-05,9.999008761951699853e-05
8.528116450179368258e-05,-3.127897434751503170e-05,3.387690521776676178e-04
6.019614738761447370e-05,2.681309160834643990e-05,5.547308683162555099e-05
-6.398987898137420416e-05,-1.503107978351181373e-05,-6.271556048886850476e-05
-7.991671736817806959e-05,-7.599122909596189857e-05,2.022139233304187655e-04
4.382551924209110439e-05,-3.222107807232532650e-06,1.025745586957782507e-04
-1.723205787129700184e-05,5.423652328317984939e-05,-3.117501037195324898e-04
-3.759026731131598353e-05,-8.866994176059961319e-05,3.395201056264340878e-04
1.256069226656109095e-04,1.101411980926059186e-04,-1.691468496574088931e-04
-3.736564394785091281e-05,6.356340600177645683e-05,-4.099416255485266447e-04
1.070827420335263014e-04,4.719763819593936205e-05,6.665585533482953906e-05
-4.235150845488533378e-05,2.236567161162383854e-05,-2.172669919673353434e-04
4.398001692607067525e-06,-2.516389940865337849e-05,9.323767881141975522e-05
7.215358316898345947e-03,-6.422708742320537567e-03,5.937436223030090332e-02
1.672271080315113068e-02,2.946661412715911865e-02,-6.917774677276611328e-02
3.582499921321868896e-03,4.583388194441795349e-02,-1.311659067869186401e-01
7.882997393608093262e-03,4.584822058677673340e-02,-9.099633991718292236e-02
4.635617136955261230e-03,4.808893799781799316e-02,-8.299692720174789429e-02
4.635655879974365234e-02,8.727753162384033203e-02,-1.390458643436431885e-01
-1.498501747846603394e-03,5.729741603136062622e-02,-9.773109108209609985e-02
-7.017038762569427490e-02,8.430998027324676514e-02,-3.619119226932525635e-01
-4.693469032645225525e-02,8.524084091186523438e-02,-2.854962944984436035e-01
3.410670161247253418e-02,1.041654422879219055e-01,-1.651758104562759399e-01
-1.972889155149459839e-02,1.233659237623214722e-01,-3.303816318511962891e-01
-1.118134707212448120e-02,1.420924663543701172e-01,-3.619146943092346191e-01
-1.837257295846939087e-02,1.113100945949554443e-01,-3.153804540634155273e-01
-2.003845572471618652e-02,1.420864462852478027e-01,-4.008046388626098633e-01
2.659951150417327881e-02,1.302353143692016602e-01,-2.272594571113586426e-01
-2.783158421516418457e-02,1.227483972907066345e-01,-2.887237966060638428e-01
-1.647517085075378418e-03,1.436818987131118774e-01,-3.289205431938171387e-01
-1.198609173297882080e-02,1.703519374132156372e-01,-4.305484592914581299e-01
7.986952364444732666e-02,2.108433246612548828e-01,-3.697777688503265381e-01
